maxD_in,tOff_in,sdD_in,tOn_in
1000,100,20.5,0.00379269019073225
1000,100,20.5,0.0069519279617756054
1000,100,20.5,0.012742749857031334
1000,100,20.5,0.023357214690901212
1000,100,20.5,0.04281332398719392
1000,100,20.5,0.07847599703514607
1000,100,20.5,0.14384498882876628
1000,100,20.5,0.26366508987303583
1000,100,20.5,0.4832930238571752
1000,100,20.5,0.8858667904100823
1000,100,20.5,1.623776739188721
1000,100,20.5,2.9763514416313193
1000,100,20.5,5.455594781168514
1000,100,20.5,10.0
1000,100,30.25,0.0001
1000,100,30.25,0.00018329807108324357
1000,100,30.25,0.0003359818286283781
1000,100,30.25,0.0006158482110660267
1000,100,30.25,0.0011288378916846883
1000,100,30.25,0.00206913808111479
1000,100,30.25,0.00379269019073225
1000,100,30.25,0.0069519279617756054
1000,100,30.25,0.012742749857031334
1000,100,30.25,0.023357214690901212
1000,100,30.25,0.04281332398719392
1000,100,30.25,0.07847599703514607
1000,100,30.25,0.14384498882876628
1000,100,30.25,0.26366508987303583
1000,100,30.25,0.4832930238571752
1000,100,30.25,0.8858667904100823
1000,100,30.25,1.623776739188721
1000,100,30.25,2.9763514416313193
1000,100,30.25,5.455594781168514
1000,100,30.25,10.0
1000,100,40.0,0.0001
1000,100,40.0,0.00018329807108324357
1000,100,40.0,0.0003359818286283781
1000,100,40.0,0.0006158482110660267
1000,100,40.0,0.0011288378916846883
1000,100,40.0,0.00206913808111479
1000,100,40.0,0.00379269019073225
1000,100,40.0,0.0069519279617756054
1000,100,40.0,0.012742749857031334
1000,100,40.0,0.023357214690901212
1000,100,40.0,0.04281332398719392
1000,100,40.0,0.07847599703514607
1000,100,40.0,0.14384498882876628
1000,100,40.0,0.26366508987303583
1000,100,40.0,0.4832930238571752
1000,100,40.0,0.8858667904100823
1000,100,40.0,1.623776739188721
1000,100,40.0,2.9763514416313193
1000,100,40.0,5.455594781168514
1000,100,40.0,10.0
1000,166,1.0,0.0001
1000,166,1.0,0.00018329807108324357
1000,166,1.0,0.0003359818286283781
1000,166,1.0,0.0006158482110660267
1000,166,1.0,0.0011288378916846883
1000,166,1.0,0.00206913808111479
1000,166,1.0,0.00379269019073225
1000,166,1.0,0.0069519279617756054
1000,166,1.0,0.012742749857031334
1000,166,1.0,0.023357214690901212
1000,166,1.0,0.04281332398719392
1000,166,1.0,0.07847599703514607
1000,166,1.0,0.14384498882876628
1000,166,1.0,0.26366508987303583
1000,166,1.0,0.4832930238571752
1000,166,1.0,0.8858667904100823
1000,166,1.0,1.623776739188721
1000,166,1.0,2.9763514416313193
1000,166,1.0,5.455594781168514
1000,166,1.0,10.0
1000,166,10.75,0.0001
1000,166,10.75,0.00018329807108324357
1000,166,10.75,0.0003359818286283781
1000,166,10.75,0.0006158482110660267
1000,166,10.75,0.0011288378916846883
1000,166,10.75,0.00206913808111479
1000,166,10.75,0.00379269019073225
1000,166,10.75,0.0069519279617756054
1000,166,10.75,0.012742749857031334
1000,166,10.75,0.023357214690901212
1000,166,10.75,0.04281332398719392
1000,166,10.75,0.07847599703514607
1000,166,10.75,0.14384498882876628
1000,166,10.75,0.26366508987303583
1000,166,10.75,0.4832930238571752
1000,166,10.75,0.8858667904100823
1000,166,10.75,1.623776739188721
1000,166,10.75,2.9763514416313193
1000,166,10.75,5.455594781168514
1000,166,10.75,10.0
1000,166,20.5,0.0001
1000,166,20.5,0.00018329807108324357
1000,166,20.5,0.0003359818286283781
1000,166,20.5,0.0006158482110660267
1000,166,20.5,0.0011288378916846883
1000,166,20.5,0.00206913808111479
1000,166,20.5,0.00379269019073225
1000,166,20.5,0.0069519279617756054
1000,166,20.5,0.012742749857031334
1000,166,20.5,0.023357214690901212
1000,166,20.5,0.04281332398719392
1000,166,20.5,0.07847599703514607
1000,166,20.5,0.14384498882876628
1000,166,20.5,0.26366508987303583
1000,166,20.5,0.4832930238571752
1000,166,20.5,0.8858667904100823
1000,166,20.5,1.623776739188721
1000,166,20.5,2.9763514416313193
1000,166,20.5,5.455594781168514
1000,166,20.5,10.0
1000,166,30.25,0.0001
1000,166,30.25,0.00018329807108324357
1000,166,30.25,0.0003359818286283781
1000,166,30.25,0.0006158482110660267
1000,166,30.25,0.0011288378916846883
1000,166,30.25,0.00206913808111479
1000,166,30.25,0.00379269019073225
1000,166,30.25,0.0069519279617756054
1000,166,30.25,0.012742749857031334
1000,166,30.25,0.023357214690901212
1000,166,30.25,0.04281332398719392
1000,166,30.25,0.07847599703514607
1000,166,30.25,0.14384498882876628
1000,166,30.25,0.26366508987303583
1000,166,30.25,0.4832930238571752
1000,166,30.25,0.8858667904100823
1000,166,30.25,1.623776739188721
1000,166,30.25,2.9763514416313193
1000,166,30.25,5.455594781168514
1000,166,30.25,10.0
1000,166,40.0,0.0001
1000,166,40.0,0.00018329807108324357
1000,166,40.0,0.0003359818286283781
1000,166,40.0,0.0006158482110660267
1000,166,40.0,0.0011288378916846883
1000,166,40.0,0.00206913808111479
1000,166,40.0,0.00379269019073225
1000,166,40.0,0.0069519279617756054
1000,166,40.0,0.012742749857031334
1000,166,40.0,0.023357214690901212
1000,166,40.0,0.04281332398719392
1000,166,40.0,0.07847599703514607
1000,166,40.0,0.14384498882876628
1000,166,40.0,0.26366508987303583
1000,166,40.0,0.4832930238571752
1000,166,40.0,0.8858667904100823
1000,166,40.0,1.623776739188721
1000,166,40.0,2.9763514416313193
1000,166,40.0,5.455594781168514
1000,166,40.0,10.0
1000,278,1.0,0.0001
1000,278,1.0,0.00018329807108324357
1000,278,1.0,0.0003359818286283781
1000,278,1.0,0.0006158482110660267
1000,278,1.0,0.0011288378916846883
1000,278,1.0,0.00206913808111479
1000,278,1.0,0.00379269019073225
1000,278,1.0,0.0069519279617756054
1000,278,1.0,0.012742749857031334
1000,278,1.0,0.023357214690901212
1000,278,1.0,0.04281332398719392
1000,278,1.0,0.07847599703514607
1000,278,1.0,0.14384498882876628
1000,278,1.0,0.26366508987303583
1000,278,1.0,0.4832930238571752
1000,278,1.0,0.8858667904100823
1000,278,1.0,1.623776739188721
1000,278,1.0,2.9763514416313193
1000,278,1.0,5.455594781168514
1000,278,1.0,10.0
1000,278,10.75,0.0001
1000,278,10.75,0.00018329807108324357
1000,278,10.75,0.0003359818286283781
1000,278,10.75,0.0006158482110660267
1000,278,10.75,0.0011288378916846883
1000,278,10.75,0.00206913808111479
1000,278,10.75,0.00379269019073225
1000,278,10.75,0.0069519279617756054
1000,278,10.75,0.012742749857031334
1000,278,10.75,0.023357214690901212
1000,278,10.75,0.04281332398719392
1000,278,10.75,0.07847599703514607
1000,278,10.75,0.14384498882876628
1000,278,10.75,0.26366508987303583
1000,278,10.75,0.4832930238571752
1000,278,10.75,0.8858667904100823
1000,278,10.75,1.623776739188721
1000,278,10.75,2.9763514416313193
1000,278,10.75,5.455594781168514
1000,278,10.75,10.0
1000,278,20.5,0.0001
1000,278,20.5,0.00018329807108324357
1000,278,20.5,0.0003359818286283781
1000,278,20.5,0.0006158482110660267
1000,278,20.5,0.0011288378916846883
1000,278,20.5,0.00206913808111479
1000,278,20.5,0.00379269019073225
1000,278,20.5,0.0069519279617756054
1000,278,20.5,0.012742749857031334
1000,278,20.5,0.023357214690901212
1000,278,20.5,0.04281332398719392
1000,278,20.5,0.07847599703514607
1000,278,20.5,0.14384498882876628
1000,278,20.5,0.26366508987303583
1000,278,20.5,0.4832930238571752
1000,278,20.5,0.8858667904100823
1000,278,20.5,1.623776739188721
1000,278,20.5,2.9763514416313193
1000,278,20.5,5.455594781168514
1000,278,20.5,10.0
1000,278,30.25,0.0001
1000,278,30.25,0.00018329807108324357
1000,278,30.25,0.0003359818286283781
1000,278,30.25,0.0006158482110660267
1000,278,30.25,0.0011288378916846883
1000,278,30.25,0.00206913808111479
1000,278,30.25,0.00379269019073225
1000,278,30.25,0.0069519279617756054
1000,278,30.25,0.012742749857031334
1000,278,30.25,0.023357214690901212
1000,278,30.25,0.04281332398719392
1000,278,30.25,0.07847599703514607
1000,278,30.25,0.14384498882876628
1000,278,30.25,0.26366508987303583
1000,278,30.25,0.4832930238571752
1000,278,30.25,0.8858667904100823
1000,278,30.25,1.623776739188721
1000,278,30.25,2.9763514416313193
1000,278,30.25,5.455594781168514
1000,278,30.25,10.0
1000,278,40.0,0.0001
1000,278,40.0,0.00018329807108324357
1000,278,40.0,0.0003359818286283781
1000,278,40.0,0.0006158482110660267
1000,278,40.0,0.0011288378916846883
1000,278,40.0,0.00206913808111479
1000,278,40.0,0.00379269019073225
1000,278,40.0,0.0069519279617756054
1000,278,40.0,0.012742749857031334
1000,278,40.0,0.023357214690901212
1000,278,40.0,0.04281332398719392
1000,278,40.0,0.07847599703514607
1000,278,40.0,0.14384498882876628
1000,278,40.0,0.26366508987303583
1000,278,40.0,0.4832930238571752
1000,278,40.0,0.8858667904100823
1000,278,40.0,1.623776739188721
1000,278,40.0,2.9763514416313193
1000,278,40.0,5.455594781168514
1000,278,40.0,10.0
1000,464,1.0,0.0001
1000,464,1.0,0.00018329807108324357
1000,464,1.0,0.0003359818286283781
1000,464,1.0,0.0006158482110660267
1000,464,1.0,0.0011288378916846883
1000,464,1.0,0.00206913808111479
1000,464,1.0,0.00379269019073225
1000,464,1.0,0.0069519279617756054
1000,464,1.0,0.012742749857031334
1000,464,1.0,0.023357214690901212
1000,464,1.0,0.04281332398719392
1000,464,1.0,0.07847599703514607
1000,464,1.0,0.14384498882876628
1000,464,1.0,0.26366508987303583
1000,464,1.0,0.4832930238571752
1000,464,1.0,0.8858667904100823
1000,464,1.0,1.623776739188721
1000,464,1.0,2.9763514416313193
1000,464,1.0,5.455594781168514
1000,464,1.0,10.0
1000,464,10.75,0.0001
1000,464,10.75,0.00018329807108324357
1000,464,10.75,0.0003359818286283781
1000,464,10.75,0.0006158482110660267
1000,464,10.75,0.0011288378916846883
1000,464,10.75,0.00206913808111479
1000,464,10.75,0.00379269019073225
1000,464,10.75,0.0069519279617756054
1000,464,10.75,0.012742749857031334
1000,464,10.75,0.023357214690901212
1000,464,10.75,0.04281332398719392
1000,464,10.75,0.07847599703514607
1000,464,10.75,0.14384498882876628
1000,464,10.75,0.26366508987303583
1000,464,10.75,0.4832930238571752
1000,464,10.75,0.8858667904100823
1000,464,10.75,1.623776739188721
1000,464,10.75,2.9763514416313193
1000,464,10.75,5.455594781168514
1000,464,10.75,10.0
1000,464,20.5,0.0001
1000,464,20.5,0.00018329807108324357
1000,464,20.5,0.0003359818286283781
1000,464,20.5,0.0006158482110660267
1000,464,20.5,0.0011288378916846883
1000,464,20.5,0.00206913808111479
1000,464,20.5,0.00379269019073225
1000,464,20.5,0.0069519279617756054
1000,464,20.5,0.012742749857031334
1000,464,20.5,0.023357214690901212
1000,464,20.5,0.04281332398719392
1000,464,20.5,0.07847599703514607
1000,464,20.5,0.14384498882876628
1000,464,20.5,0.26366508987303583
1000,464,20.5,0.4832930238571752
1000,464,20.5,0.8858667904100823
1000,464,20.5,1.623776739188721
1000,464,20.5,2.9763514416313193
1000,464,20.5,5.455594781168514
1000,464,20.5,10.0
1000,464,30.25,0.0001
1000,464,30.25,0.00018329807108324357
1000,464,30.25,0.0003359818286283781
1000,464,30.25,0.0006158482110660267
1000,464,30.25,0.0011288378916846883
1000,464,30.25,0.00206913808111479
1000,464,30.25,0.00379269019073225
1000,464,30.25,0.0069519279617756054
1000,464,30.25,0.012742749857031334
1000,464,30.25,0.023357214690901212
1000,464,30.25,0.04281332398719392
1000,464,30.25,0.07847599703514607
1000,464,30.25,0.14384498882876628
1000,464,30.25,0.26366508987303583
1000,464,30.25,0.4832930238571752
1000,464,30.25,0.8858667904100823
1000,464,30.25,1.623776739188721
1000,464,30.25,2.9763514416313193
1000,464,30.25,5.455594781168514
1000,464,30.25,10.0
1000,464,40.0,0.0001
1000,464,40.0,0.00018329807108324357
1000,464,40.0,0.0003359818286283781
1000,464,40.0,0.0006158482110660267
1000,464,40.0,0.0011288378916846883
1000,464,40.0,0.00206913808111479
1000,464,40.0,0.00379269019073225
1000,464,40.0,0.0069519279617756054
1000,464,40.0,0.012742749857031334
1000,464,40.0,0.023357214690901212
1000,464,40.0,0.04281332398719392
1000,464,40.0,0.07847599703514607
1000,464,40.0,0.14384498882876628
1000,464,40.0,0.26366508987303583
1000,464,40.0,0.4832930238571752
1000,464,40.0,0.8858667904100823
1000,464,40.0,1.623776739188721
1000,464,40.0,2.9763514416313193
1000,464,40.0,5.455594781168514
1000,464,40.0,10.0
1000,774,1.0,0.0001
1000,774,1.0,0.00018329807108324357
1000,774,1.0,0.0003359818286283781
1000,774,1.0,0.0006158482110660267
1000,774,1.0,0.0011288378916846883
1000,774,1.0,0.00206913808111479
1000,774,1.0,0.00379269019073225
1000,774,1.0,0.0069519279617756054
1000,774,1.0,0.012742749857031334
1000,774,1.0,0.023357214690901212
1000,774,1.0,0.04281332398719392
1000,774,1.0,0.07847599703514607
1000,774,1.0,0.14384498882876628
1000,774,1.0,0.26366508987303583
1000,774,1.0,0.4832930238571752
1000,774,1.0,0.8858667904100823
1000,774,1.0,1.623776739188721
1000,774,1.0,2.9763514416313193
1000,774,1.0,5.455594781168514
1000,774,1.0,10.0
1000,774,10.75,0.0001
1000,774,10.75,0.00018329807108324357
1000,774,10.75,0.0003359818286283781
1000,774,10.75,0.0006158482110660267
1000,774,10.75,0.0011288378916846883
1000,774,10.75,0.00206913808111479
1000,774,10.75,0.00379269019073225
1000,774,10.75,0.0069519279617756054
1000,774,10.75,0.012742749857031334
1000,774,10.75,0.023357214690901212
1000,774,10.75,0.04281332398719392
1000,774,10.75,0.07847599703514607
1000,774,10.75,0.14384498882876628
1000,774,10.75,0.26366508987303583
1000,774,10.75,0.4832930238571752
1000,774,10.75,0.8858667904100823
1000,774,10.75,1.623776739188721
1000,774,10.75,2.9763514416313193
1000,774,10.75,5.455594781168514
1000,774,10.75,10.0
1000,774,20.5,0.0001
1000,774,20.5,0.00018329807108324357
1000,774,20.5,0.0003359818286283781
1000,774,20.5,0.0006158482110660267
1000,774,20.5,0.0011288378916846883
1000,774,20.5,0.00206913808111479
1000,774,20.5,0.00379269019073225
1000,774,20.5,0.0069519279617756054
1000,774,20.5,0.012742749857031334
1000,774,20.5,0.023357214690901212
1000,774,20.5,0.04281332398719392
1000,774,20.5,0.07847599703514607
1000,774,20.5,0.14384498882876628
1000,774,20.5,0.26366508987303583
1000,774,20.5,0.4832930238571752
1000,774,20.5,0.8858667904100823
1000,774,20.5,1.623776739188721
1000,774,20.5,2.9763514416313193
1000,774,20.5,5.455594781168514
1000,774,20.5,10.0
1000,774,30.25,0.0001
1000,774,30.25,0.00018329807108324357
1000,774,30.25,0.0003359818286283781
1000,774,30.25,0.0006158482110660267
1000,774,30.25,0.0011288378916846883
1000,774,30.25,0.00206913808111479
1000,774,30.25,0.00379269019073225
1000,774,30.25,0.0069519279617756054
1000,774,30.25,0.012742749857031334
1000,774,30.25,0.023357214690901212
1000,774,30.25,0.04281332398719392
1000,774,30.25,0.07847599703514607
1000,774,30.25,0.14384498882876628
1000,774,30.25,0.26366508987303583
1000,774,30.25,0.4832930238571752
1000,774,30.25,0.8858667904100823
1000,774,30.25,1.623776739188721
1000,774,30.25,2.9763514416313193
1000,774,30.25,5.455594781168514
1000,774,30.25,10.0
1000,774,40.0,0.0001
1000,774,40.0,0.00018329807108324357
1000,774,40.0,0.0003359818286283781
1000,774,40.0,0.0006158482110660267
1000,774,40.0,0.0011288378916846883
1000,774,40.0,0.00206913808111479
1000,774,40.0,0.00379269019073225
1000,774,40.0,0.0069519279617756054
1000,774,40.0,0.012742749857031334
1000,774,40.0,0.023357214690901212
1000,774,40.0,0.04281332398719392
1000,774,40.0,0.07847599703514607
1000,774,40.0,0.14384498882876628
1000,774,40.0,0.26366508987303583
1000,774,40.0,0.4832930238571752
1000,774,40.0,0.8858667904100823
1000,774,40.0,1.623776739188721
1000,774,40.0,2.9763514416313193
1000,774,40.0,5.455594781168514
1000,774,40.0,10.0
1000,1291,1.0,0.0001
1000,1291,1.0,0.00018329807108324357
1000,1291,1.0,0.0003359818286283781
1000,1291,1.0,0.0006158482110660267
1000,1291,1.0,0.0011288378916846883
1000,1291,1.0,0.00206913808111479
1000,1291,1.0,0.00379269019073225
1000,1291,1.0,0.0069519279617756054
1000,1291,1.0,0.012742749857031334
1000,1291,1.0,0.023357214690901212
1000,1291,1.0,0.04281332398719392
1000,1291,1.0,0.07847599703514607
1000,1291,1.0,0.14384498882876628
1000,1291,1.0,0.26366508987303583
1000,1291,1.0,0.4832930238571752
1000,1291,1.0,0.8858667904100823
1000,1291,1.0,1.623776739188721
1000,1291,1.0,2.9763514416313193
1000,1291,1.0,5.455594781168514
1000,1291,1.0,10.0
1000,1291,10.75,0.0001
1000,1291,10.75,0.00018329807108324357
1000,1291,10.75,0.0003359818286283781
1000,1291,10.75,0.0006158482110660267
1000,1291,10.75,0.0011288378916846883
1000,1291,10.75,0.00206913808111479
1000,1291,10.75,0.00379269019073225
1000,1291,10.75,0.0069519279617756054
1000,1291,10.75,0.012742749857031334
1000,1291,10.75,0.023357214690901212
1000,1291,10.75,0.04281332398719392
1000,1291,10.75,0.07847599703514607
1000,1291,10.75,0.14384498882876628
1000,1291,10.75,0.26366508987303583
1000,1291,10.75,0.4832930238571752
1000,1291,10.75,0.8858667904100823
1000,1291,10.75,1.623776739188721
1000,1291,10.75,2.9763514416313193
1000,1291,10.75,5.455594781168514
1000,1291,10.75,10.0
1000,1291,20.5,0.0001
1000,1291,20.5,0.00018329807108324357
1000,1291,20.5,0.0003359818286283781
1000,1291,20.5,0.0006158482110660267
1000,1291,20.5,0.0011288378916846883
1000,1291,20.5,0.00206913808111479
1000,1291,20.5,0.00379269019073225
1000,1291,20.5,0.0069519279617756054
1000,1291,20.5,0.012742749857031334
1000,1291,20.5,0.023357214690901212
1000,1291,20.5,0.04281332398719392
1000,1291,20.5,0.07847599703514607
1000,1291,20.5,0.14384498882876628
1000,1291,20.5,0.26366508987303583
1000,1291,20.5,0.4832930238571752
1000,1291,20.5,0.8858667904100823
1000,1291,20.5,1.623776739188721
1000,1291,20.5,2.9763514416313193
1000,1291,20.5,5.455594781168514
1000,1291,20.5,10.0
1000,1291,30.25,0.0001
1000,1291,30.25,0.00018329807108324357
1000,1291,30.25,0.0003359818286283781
1000,1291,30.25,0.0006158482110660267
1000,1291,30.25,0.0011288378916846883
1000,1291,30.25,0.00206913808111479
1000,1291,30.25,0.00379269019073225
1000,1291,30.25,0.0069519279617756054
1000,1291,30.25,0.012742749857031334
1000,1291,30.25,0.023357214690901212
1000,1291,30.25,0.04281332398719392
1000,1291,30.25,0.07847599703514607
1000,1291,30.25,0.14384498882876628
1000,1291,30.25,0.26366508987303583
1000,1291,30.25,0.4832930238571752
1000,1291,30.25,0.8858667904100823
1000,1291,30.25,1.623776739188721
1000,1291,30.25,2.9763514416313193
1000,1291,30.25,5.455594781168514
1000,1291,30.25,10.0
1000,1291,40.0,0.0001
1000,1291,40.0,0.00018329807108324357
1000,1291,40.0,0.0003359818286283781
1000,1291,40.0,0.0006158482110660267
1000,1291,40.0,0.0011288378916846883
1000,1291,40.0,0.00206913808111479
1000,1291,40.0,0.00379269019073225
1000,1291,40.0,0.0069519279617756054
1000,1291,40.0,0.012742749857031334
1000,1291,40.0,0.023357214690901212
1000,1291,40.0,0.04281332398719392
1000,1291,40.0,0.07847599703514607
1000,1291,40.0,0.14384498882876628
1000,1291,40.0,0.26366508987303583
1000,1291,40.0,0.4832930238571752
1000,1291,40.0,0.8858667904100823
1000,1291,40.0,1.623776739188721
1000,1291,40.0,2.9763514416313193
1000,1291,40.0,5.455594781168514
1000,1291,40.0,10.0
1000,2154,1.0,0.0001
1000,2154,1.0,0.00018329807108324357
1000,2154,1.0,0.0003359818286283781
1000,2154,1.0,0.0006158482110660267
